metodo,tipo,params,valor,tempo,rep,stdout,erro,timestamp
Pattern Search,default,"500,1,500,500,500,500,500,500,500,500",-949.0,1.357419729232788,0,-949.00,,1764716857.9099817
Pattern Search,default,"500,250,750,500,500,500,500,500,500,500",-800.0,1.5494928359985352,0,-800.00,,1764716858.1020548
Pattern Search,default,"500,250,500,250,500,500,500,500,500,500",-800.0,1.5661494731903076,0,-800.00,,1764716858.1187115
Pattern Search,default,"500,500,500,500,500,500,500,500,500,500",-1250.0,1.5811803340911865,0,-1250.00,,1764716858.1337423
Pattern Search,default,"250,250,500,500,500,500,500,500,500,500",-1250.0,1.6127958297729492,0,-1250.00,,1764716858.1653578
Pattern Search,default,"500,250,500,500,250,500,500,500,500,500",-1250.0,1.0244369506835938,0,-1250.00,,1764716858.911411
Pattern Search,default,"500,250,500,500,750,500,500,500,500,500",-800.0,1.3047080039978027,0,-800.00,,1764716859.2126899
Pattern Search,default,"500,250,500,500,500,750,500,500,500,500",-1250.0,1.540041208267212,0,-1250.00,,1764716859.450023
Pattern Search,default,"500,250,500,500,500,500,500,250,500,500",-1050.0,1.4499356746673584,0,-1050.00,,1764716859.583678
Pattern Search,default,"500,250,500,500,500,250,500,500,500,500",-750.0,1.6736962795257568,0,-750.00,,1764716859.583678
Pattern Search,default,"500,250,500,500,500,500,750,500,500,500",-750.0,1.4649665355682373,0,-750.00,,1764716859.583678
Pattern Search,default,"500,250,500,500,500,500,500,750,500,500",-1200.0,1.4338390827178955,0,-1200.00,,1764716859.599197
Pattern Search,default,"500,250,500,500,500,500,250,500,500,500",-1200.0,1.4971420764923096,0,-1200.00,,1764716859.599197
Pattern Search,default,"500,250,500,500,500,500,500,500,250,500",-1250.0,0.9697439670562744,0,-1250.00,,1764716859.881155
Pattern Search,default,"500,250,500,500,500,500,500,500,750,500",-1000.0,0.8560497760772705,0,-1000.00,,1764716860.0687397
Pattern Search,default,"500,250,500,500,500,500,500,500,500,250",-750.0,0.6823806762695312,0,-750.00,,1764716860.1324036
Pattern Search,default,"500,250,500,500,500,500,500,500,500,750",-800.0,0.5801620483398438,0,-800.00,,1764716860.16384
Pattern Search,default,"1000,250,500,500,500,500,500,500,500,500",-700.0,1.2869136333465576,0,-700.00,,1764716861.4507537
Pattern Search,default,"500,250,500,500,500,500,500,500,500,500",-1000.0,1.317457914352417,0,-1000.00,,1764716861.481298
Pattern Search,default,"750,250,500,250,500,500,500,500,500,500",-550.0,1.3868699073791504,0,-550.00,,1764716861.55071
Pattern Search,default,"750,250,750,500,500,500,500,500,500,500",-550.0,1.6095051765441895,0,-550.00,,1764716861.7733452
Pattern Search,default,"750,500,500,500,500,500,500,500,500,500",-1000.0,1.622523307800293,0,-1000.00,,1764716861.7863634
Pattern Search,default,"750,250,250,500,500,500,500,500,500,500",-1000.0,1.747743844985962,0,-1000.00,,1764716861.911584
Pattern Search,default,"750,250,500,750,500,500,500,500,500,500",-1000.0,1.9039390087127686,0,-1000.00,,1764716862.067779
Pattern Search,default,"750,1,500,500,500,500,500,500,500,500",-699.0,1.911452293395996,0,-699.00,,1764716862.0752923
Pattern Search,default,"750,250,500,500,250,500,500,500,500,500",-1000.0,0.8356335163116455,0,-1000.00,,1764716862.2863872
Pattern Search,default,"750,250,500,500,750,500,500,500,500,500",-550.0,1.122523546218872,0,-550.00,,1764716862.6038215
Pattern Search,default,"750,250,500,500,500,250,500,500,500,500",-500.0,1.3146111965179443,0,-500.00,,1764716862.8653212
Pattern Search,default,"750,250,500,500,500,500,250,500,500,500",-950.0,1.0789577960968018,0,-950.00,,1764716862.8653212
Pattern Search,default,"750,250,500,500,500,750,500,500,500,500",-1000.0,1.2507669925689697,0,-1000.00,,1764716863.0241122
Pattern Search,default,"750,250,500,500,500,500,750,500,500,500",-500.0,1.2240097522735596,0,-500.00,,1764716863.1355937
Pattern Search,default,"750,250,500,500,500,500,500,250,500,500",-800.0,1.1720974445343018,0,-800.00,,1764716863.2398765
Pattern Search,default,"750,250,500,500,500,500,500,750,500,500",-950.0,1.2269482612609863,0,-950.00,,1764716863.3022406
Pattern Search,default,"750,250,500,500,500,500,500,500,250,500",-1000.0,1.0952448844909668,0,-1000.00,,1764716863.381632
Pattern Search,default,"750,250,500,500,500,500,500,500,750,500",-750.0,1.0485851764678955,0,-750.00,,1764716863.6524067
Pattern Search,default,"750,250,500,500,500,500,500,500,500,250",-500.0,0.7961678504943848,0,-500.00,,1764716863.661489
Pattern Search,default,"750,250,500,500,500,500,500,500,500,750",-550.0,0.84440016746521,0,-550.00,,1764716863.7097213
Pattern Search,default,"750,500,500,500,500,250,500,500,500,500",-750.0,1.426668405532837,0,-750.00,,1764716865.1363897
Pattern Search,default,"750,250,250,500,500,250,500,500,500,500",-750.0,1.5453720092773438,0,-750.00,,1764716865.2550933
Pattern Search,default,"750,1,500,500,500,250,500,500,500,500",-449.0,1.6706528663635254,0,-449.00,,1764716865.3803742
Pattern Search,default,"500,250,500,500,500,250,500,500,500,500",-750.0,1.6706528663635254,0,-750.00,,1764716865.3803742
Pattern Search,default,"1000,250,500,500,500,250,500,500,500,500",-450.0,1.6706528663635254,0,-450.00,,1764716865.3803742
Pattern Search,default,"750,250,750,500,500,250,500,500,500,500",-500.0,1.9831745624542236,0,-500.00,,1764716865.692896
Pattern Search,default,"750,250,500,250,500,250,500,500,500,500",-350.0,2.04549241065979,0,-350.00,,1764716865.7552137
Pattern Search,default,"750,250,500,750,500,250,500,500,500,500",-750.0,2.04549241065979,0,-750.00,,1764716865.7552137
Pattern Search,default,"750,250,500,500,250,250,500,500,500,500",-750.0,1.1241145133972168,0,-750.00,,1764716866.2605042
Pattern Search,default,"750,250,500,500,750,250,500,500,500,500",-350.0,1.2035889625549316,0,-350.00,,1764716866.4586823
Pattern Search,default,"750,250,500,500,500,500,500,500,500,500",-750.0,1.1561293601989746,0,-750.00,,1764716866.5365036
Pattern Search,default,"750,250,500,500,500,250,500,250,500,500",-550.0,0.78128981590271,0,-550.00,,1764716866.5365036
Pattern Search,default,"750,250,500,500,500,1,500,500,500,500",-649.0,1.1873056888580322,0,-649.00,,1764716866.56768
Pattern Search,default,"750,250,500,500,500,250,750,500,500,500",-250.0,0.874783992767334,0,-250.00,,1764716866.56768
Pattern Search,default,"750,250,500,500,500,250,250,500,500,500",-750.0,1.3124666213989258,0,-750.00,,1764716866.6928408
